player_id,registration_date,days_since_registration,segment,total_playtime_hours,session_frequency_per_week,avg_session_duration_min,total_spending_usd,days_since_last_login,achievement_count,friend_count,chat_messages_sent,in_game_purchases_count,level_reached,churn_probability,churned_7day,churned_30day,engagement_score,play_intensity,session_consistency,achievement_velocity,recency_score,spending_per_hour,spending_per_session,purchase_frequency,avg_transaction_value,is_spender,spending_tier,social_score,chat_per_friend,social_ratio,is_social,leveling_speed,achievement_completion_rate,progression_score,fast_progressor,lifecycle_stage,inactivity_risk,activity_decay,last_login_bucket,expected_next_login,overdue_for_login,engagement_spending_ratio,activity_consistency,progression_balance,risk_inactive,risk_low_engagement,risk_declining,risk_no_friends,risk_no_spending,risk_short_sessions,total_risk_flags,high_risk,segment_encoded,above_segment_avg,spending_vs_segment
P3849,2025-10-25,65,Casual,12.4,5.2,12.2,0.0,9,45,1,25,0,6,0.608,1,0,20.877380952380953,0.1878787878787879,0.7428571428571429,3.3582089552238803,0.2764530466295643,0.0,0.0,0.0,0.0,0,Non-Spender,197.56218592907138,12.5,0.07462686567164178,0,0.44776119402985076,0.3,15.6,0,Established,0.7235469533704357,0.13636363636363635,2-Weeks,1.3207547169811322,1,20.877380952380953,1.1462276608856414,6.428571428571429,1,1,0,1,1,1,5,1,0,1,-0.3495534339390206
P8777,2025-12-28,1,Hardcore,170.1,16.2,55.2,159.32,3,112,54,114,10,85,0.0,0,0,80.3577380952381,85.05,2.314285714285714,0.6545879602571596,0.6514390575310556,0.9311513734658095,48.070689655172416,8.75,14.483636363636363,1,Mega-Whale,437.6132656797861,2.0727272727272728,0.31560490940970193,1,0.4967855055523086,0.7466666666666667,80.86666666666667,1,New,0.3485609424689444,1.5,Recent,0.42944785276073616,1,0.5012333963026329,54.35993425858291,1.302325581395349,0,0,0,0,0,0,0,0,1,1,57.869226305609274
P9158,2025-11-25,34,Regular,31.0,3.8,19.7,10.55,0,75,11,58,1,15,0.1358,0,0,27.264880952380953,0.8857142857142857,0.5428571428571428,2.34375,1.0,0.3296875,0.5422173274596183,0.17073170731707318,5.275,1,Dolphin,328.122204684686,4.833333333333333,0.34375,1,0.46875,0.5,29.0,0,Established,0.0,0.0,Today/Yesterday,1.794871794871795,0,2.360595753452896,4.390875612092108,4.6875,0,1,0,0,0,0,1,0,2,0,-19.848501594048884
P2352,2025-12-01,28,Regular,28.7,4.5,14.7,11.33,1,75,29,34,1,14,0.2982,0,0,27.185714285714287,0.9896551724137931,0.6428571428571429,2.5252525252525255,0.8668778997501816,0.3814814814814815,0.5963157894736842,0.2,5.665,1,Dolphin,347.8272721575785,1.1333333333333333,0.9764309764309764,1,0.4713804713804714,0.5,28.4,0,Early,0.1331221002498184,0.034482758620689655,Today/Yesterday,1.5217391304347827,0,2.2048430077627157,5.3049907578558235,5.0,0,1,0,0,0,1,2,0,2,0,-19.068501594048882
P1680,2025-11-01,58,Hardcore,115.9,11.2,119.9,109.81,0,112,50,113,7,57,0.0,0,0,78.13333333333334,1.964406779661017,1.5999999999999999,0.9580838323353293,1.0,0.939349871685201,1.1706823027718551,0.7538461538461538,13.72625,1,Mega-Whale,433.4012040559411,2.215686274509804,0.42771599657827203,1,0.4875962360992301,0.7466666666666667,64.06666666666666,1,Established,0.0,0.0,Today/Yesterday,0.6194690265486726,0,0.7051108504045965,0.6216299326344095,1.9310344827586208,0,0,0,0,0,0,0,0,1,0,8.359226305609283
P6885,2025-12-09,20,Regular,33.6,3.0,38.1,36.06,1,75,16,62,2,16,0.3173,0,0,29.994642857142857,1.6,0.42857142857142855,2.167630057803468,0.8668778997501816,1.0421965317919075,3.7674626865671645,0.5185185185185185,12.020000000000001,1,Dolphin,348.8174035223874,3.6470588235294117,0.4624277456647399,1,0.4624277456647399,0.5,29.6,0,Early,0.1331221002498184,0.047619047619047616,Today/Yesterday,2.258064516129032,0,0.8093535579369362,5.215077605321508,4.411764705882353,0,1,0,0,0,0,1,0,2,0,5.661498405951118
P8502,2025-05-15,228,Casual,19.6,0.5,11.5,0.0,6,45,6,46,0,9,0.5056,0,0,13.238690476190477,0.08558951965065503,0.07142857142857142,2.1844660194174756,0.42437284567695,0.0,0.0,0.0,0.0,0,Non-Spender,289.8028875382686,6.571428571428571,0.2912621359223301,1,0.4368932038834951,0.3,17.4,0,Loyal,0.57562715432305,0.026200873362445413,Week,11.666666666666668,0,13.238690476190477,4.755632582322357,4.5,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P1007,2025-09-28,92,Hardcore,108.1,7.8,80.1,214.57,1,112,71,144,14,54,0.0,0,0,62.795238095238105,1.1623655913978495,1.1142857142857143,1.0265811182401468,0.8668778997501816,1.9667277726856096,2.072853988407397,0.98989898989899,14.304666666666666,1,Mega-Whale,462.66999307183147,2.0,0.6507791017415215,1,0.49495875343721357,0.7466666666666667,62.26666666666667,1,Veteran,0.1331221002498184,0.010752688172043012,Today/Yesterday,0.8860759493670887,1,0.29129859486588167,0.7841483280759713,2.036363636363636,0,0,0,0,0,0,0,0,1,0,113.11922630560927
P7179,2025-12-14,15,Casual,3.5,2.5,13.3,0.0,0,45,0,7,0,1,0.4833,0,0,15.172619047619047,0.21875,0.35714285714285715,10.0,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,103.97207708399179,7.0,0.0,0,0.2222222222222222,0.3,12.6,0,Early,0.0,0.0,Today/Yesterday,2.692307692307692,0,15.172619047619047,1.6,22.5,0,1,0,1,1,1,4,1,0,0,-0.3495534339390206
P7807,2025-04-03,270,Regular,48.5,3.1,47.6,45.58,1,75,15,64,3,24,0.0391,0,0,34.01488095238095,0.17896678966789667,0.4428571428571429,1.5151515151515151,0.8668778997501816,0.9208080808080807,0.3780331753554502,0.07581227436823106,11.395,1,Dolphin,347.3487996067709,4.0,0.30303030303030304,1,0.48484848484848486,0.5,34.4,0,Loyal,0.1331221002498184,0.0036900369003690036,Today/Yesterday,2.1875,0,0.7302464781533051,0.5059461715001043,3.0,0,0,0,0,0,0,0,0,2,0,15.181498405951114
P10859,2025-09-07,113,Casual,8.1,0.5,10.7,0.0,8,45,2,20,0,4,0.618,1,0,11.63452380952381,0.07105263157894737,0.07142857142857142,4.945054945054945,0.31890655732397044,0.0,0.0,0.0,0.0,0,Non-Spender,207.15673631957662,6.666666666666667,0.21978021978021978,0,0.43956043956043955,0.3,14.4,0,Veteran,0.6810934426760296,0.07017543859649122,2-Weeks,11.666666666666668,0,11.63452380952381,3.320482162900786,9.0,1,1,1,1,1,1,6,1,0,0,-0.3495534339390206
P2760,2025-09-14,106,Regular,45.1,3.1,23.6,85.94,9,75,10,53,5,22,0.4409,1,0,28.589880952380952,0.42149532710280374,0.4428571428571429,1.6268980477223427,0.2764530466295643,1.8642082429501083,1.7925506555423123,0.3097345132743363,14.323333333333332,1,Whale,319.34396596813224,4.818181818181818,0.21691973969631237,1,0.47722342733188716,0.5,33.2,0,Veteran,0.7235469533704357,0.08411214953271028,2-Weeks,2.1875,1,0.32884611171360656,2.3170755575562447,3.260869565217391,1,1,0,0,0,0,2,0,2,0,55.54149840595112
P1903,2025-09-24,96,Regular,51.5,6.4,36.1,18.58,2,75,16,21,1,25,0.1682,0,0,37.88690476190476,0.5309278350515464,0.9142857142857144,1.4285714285714286,0.751477293075286,0.3539047619047619,0.20930157708400385,0.06796116504854369,9.29,1,Dolphin,296.2127898707266,1.2352941176470589,0.3047619047619048,1,0.47619047619047616,0.5,35.0,0,Veteran,0.248522706924714,0.020618556701030927,Recent,1.0769230769230769,1,1.9349798141932975,0.9570864218507741,2.8846153846153846,0,0,0,0,0,0,0,0,2,1,-11.818501594048886
P8270,2025-10-29,61,Casual,15.1,2.3,5.0,0.0,4,45,12,5,0,7,0.3701,0,0,14.536309523809525,0.24354838709677418,0.32857142857142857,2.795031055900621,0.5647181220077593,0.0,0.0,0.0,0.0,0,Non-Spender,217.83544133447958,0.38461538461538464,0.7453416149068323,1,0.43478260869565216,0.3,16.2,0,Established,0.4352818779922407,0.06451612903225806,Week,2.916666666666667,1,14.536309523809525,5.654926437806509,5.625,0,1,0,0,1,1,3,1,0,0,-0.3495534339390206
P10303,2025-12-02,27,Regular,30.9,7.5,54.8,25.58,3,75,15,58,1,15,0.3577,0,0,41.17202380952381,1.1035714285714284,1.0714285714285714,2.3510971786833856,0.6514390575310556,0.8018808777429467,0.8547016706443913,0.20588235294117646,12.79,1,Dolphin,342.50630830727505,3.625,0.4702194357366771,1,0.4702194357366771,0.5,29.0,0,Early,0.3485609424689444,0.10714285714285714,Recent,0.9210526315789475,1,1.5489850944139882,1.1268559520708517,4.6875,0,0,0,0,0,0,0,0,2,1,-4.818501594048886
P9255,2025-12-20,9,Hardcore,135.3,14.2,61.9,73.43,0,112,28,61,4,67,0.0,0,0,73.83214285714286,13.530000000000001,2.0285714285714285,0.8217168011738811,1.0,0.5387380777696258,3.8131305637982202,1.75,14.686000000000002,1,Whale,374.7215107515783,2.103448275862069,0.20542920029347028,1,0.491562729273661,0.7466666666666667,70.06666666666666,1,Early,0.0,0.0,Today/Yesterday,0.48951048951048953,0,0.9919675246156503,6.821177267063747,1.6470588235294117,0,0,0,0,0,0,0,0,1,0,-28.020773694390712
P10589,2025-08-25,126,Hardcore,154.3,12.4,76.3,97.82,6,112,34,144,6,77,0.0239,0,0,75.99285714285715,1.2149606299212599,1.7714285714285716,0.721184803605924,0.42437284567695,0.6298776561493882,0.4363068688670829,0.3157894736842105,13.974285714285713,1,Whale,426.6040901954994,4.114285714285714,0.2189311010946555,1,0.49581455247907275,0.7466666666666667,76.06666666666666,1,Veteran,0.57562715432305,0.047244094488188976,Week,0.56,1,0.7690028045219303,0.5417152326250896,1.435897435897436,0,0,0,0,0,0,0,0,1,0,-3.630773694390726
P10390,2025-06-10,202,Hardcore,61.5,13.8,110.3,149.5,3,112,35,109,9,30,0.0,0,0,73.97619047619048,0.30295566502463056,1.9714285714285715,1.792,0.6514390575310556,2.392,0.37447219637873036,0.3014354066985646,14.95,1,Mega-Whale,414.1999652124264,3.0277777777777777,0.56,1,0.48,0.7466666666666667,47.86666666666667,0,Loyal,0.3485609424689444,0.014778325123152709,Recent,0.5035971223021583,1,0.49153614934345835,0.08389297711524303,3.6129032258064515,0,0,0,0,0,0,0,0,1,0,48.04922630560928
P4545,2025-09-18,102,Casual,32.9,2.1,19.8,0.0,5,45,5,5,0,16,0.3942,0,0,19.4875,0.3194174757281553,0.3,1.3274336283185841,0.4895416595569531,0.0,0.0,0.0,0.0,0,Non-Spender,179.1759469228055,0.8333333333333334,0.14749262536873156,0,0.471976401179941,0.3,21.6,0,Veteran,0.5104583404430469,0.04854368932038835,Week,3.1818181818181817,1,19.4875,2.964498107767165,2.6470588235294117,0,1,0,0,1,0,2,0,0,1,-0.3495534339390206
P2390,2025-12-28,1,Casual,6.6,0.5,6.0,0.0,2,45,4,17,0,3,0.6007,0,0,10.467857142857143,3.3,0.07142857142857142,5.921052631578948,0.751477293075286,0.0,0.0,0.0,0.0,0,Non-Spender,224.99048351651325,3.4,0.5263157894736842,0,0.39473684210526316,0.3,13.8,0,New,0.248522706924714,1.0,Recent,11.666666666666668,0,10.467857142857143,6.553191489361702,11.25,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P1439,2025-11-21,38,Casual,7.9,0.9,7.7,0.0,17,45,8,9,0,3,0.9069,1,0,11.698809523809523,0.20256410256410257,0.1285714285714286,5.056179775280898,0.08816268936235745,0.0,0.0,0.0,0.0,0,Non-Spender,224.99048351651328,1.0,0.898876404494382,1,0.33707865168539325,0.3,13.8,0,Established,0.9118373106376425,0.4358974358974359,Month,7.0,1,11.698809523809523,4.855562384757222,11.25,1,1,1,0,1,1,5,1,0,0,-0.3495534339390206
P4297,2025-09-04,116,Casual,19.0,4.1,14.7,0.0,1,45,1,10,0,9,0.3027,0,0,20.25892857142857,0.1623931623931624,0.5857142857142856,2.25,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,154.5521226679158,5.0,0.05,0,0.45,0.3,17.4,0,Veteran,0.1331221002498184,0.008547008547008548,Today/Yesterday,1.666666666666667,0,20.25892857142857,1.0767312705428993,4.5,0,1,0,1,1,1,4,1,0,1,-0.3495534339390206
P5929,2025-11-08,51,Hardcore,175.6,11.5,96.3,84.1,1,112,38,152,5,87,0.0,0,0,81.21488095238095,3.376923076923077,1.6428571428571428,0.6342015855039638,0.8668778997501816,0.4762174405436013,0.9919123841617523,0.6034482758620691,14.016666666666666,1,Whale,434.69997837610407,3.8974358974358974,0.21517553793884486,1,0.492638731596829,0.7466666666666667,82.06666666666666,1,Established,0.1331221002498184,0.019230769230769232,Today/Yesterday,0.603448275862069,1,0.9543464271725142,1.2961698560367805,1.2727272727272727,0,0,0,0,0,0,0,0,1,1,-17.350773694390725
P2458,2025-06-01,211,Casual,21.9,1.9,11.1,0.0,4,45,6,10,0,10,0.4808,0,0,15.942857142857143,0.10330188679245282,0.2714285714285714,1.9650655021834063,0.5647181220077593,0.0,0.0,0.0,0.0,0,Non-Spender,217.1902710926842,1.4285714285714286,0.26200873362445415,1,0.4366812227074236,0.3,18.0,0,Loyal,0.4352818779922407,0.018867924528301886,Week,3.5,1,15.942857142857143,1.8887102437582008,4.090909090909091,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P6310,2024-12-29,365,Casual,2.0,2.3,5.8,0.0,1,45,4,1,0,1,0.2663,0,0,13.06547619047619,0.00546448087431694,0.32857142857142857,15.0,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,115.12925464970229,0.2,1.3333333333333333,0,0.3333333333333333,0.3,12.6,0,Loyal,0.1331221002498184,0.00273224043715847,Today/Yesterday,2.916666666666667,0,13.06547619047619,0.15881719007014428,22.5,0,1,0,0,1,1,3,1,0,0,-0.3495534339390206
P3660,2025-12-02,27,Regular,47.4,2.0,33.1,6.53,4,75,10,46,1,23,0.3454,0,0,28.892261904761906,1.6928571428571428,0.2857142857142857,1.5495867768595042,0.5647181220077593,0.13491735537190083,0.7493442622950819,0.20588235294117646,3.265,1,Minnow,312.40214372542147,4.181818181818182,0.2066115702479339,1,0.47520661157024796,0.5,33.8,0,Early,0.4352818779922407,0.14285714285714285,Week,3.333333333333333,1,3.8369537722127363,9.018755096493612,3.125,0,1,0,0,0,0,1,0,2,0,-23.868501594048883
P3521,2025-07-16,166,Casual,12.3,3.5,15.7,0.0,8,45,1,7,0,6,0.572,1,0,18.55833333333333,0.07365269461077845,0.5,3.3834586466165413,0.31890655732397044,0.0,0.0,0.0,0.0,0,Non-Spender,138.62943611198907,3.5,0.07518796992481203,0,0.45112781954887216,0.3,15.6,0,Veteran,0.6810934426760296,0.04790419161676647,2-Weeks,1.9444444444444444,1,18.55833333333333,0.5414129557626001,6.428571428571429,1,1,0,1,1,0,4,1,0,1,-0.3495534339390206
P8254,2025-10-15,75,Casual,1.1,1.7,6.4,0.0,7,45,6,5,0,0,0.5443,1,0,12.00654761904762,0.014473684210526317,0.24285714285714285,21.428571428571427,0.36787944117144233,0.0,0.0,0.0,0.0,0,Non-Spender,186.88348091416842,0.7142857142857143,2.857142857142857,1,0.0,0.3,12.0,0,Established,0.6321205588285577,0.09210526315789473,Week,3.888888888888889,1,12.00654761904762,0.37378640776699035,45.0,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P8047,2025-05-22,221,Casual,5.9,0.5,29.7,0.0,5,45,4,8,0,2,0.5794,0,0,15.317857142857143,0.02657657657657658,0.07142857142857142,6.521739130434782,0.4895416595569531,0.0,0.0,0.0,0.0,0,Non-Spender,190.33312448851598,1.6,0.5797101449275363,0,0.2898550724637681,0.3,13.2,0,Loyal,0.5104583404430469,0.02252252252252252,Week,11.666666666666668,0,15.317857142857143,0.6693950322136228,15.0,0,1,1,0,1,0,3,1,0,0,-0.3495534339390206
P4149,2025-08-22,129,Regular,60.5,3.9,34.1,73.64,1,75,22,72,4,30,0.0695,0,0,34.13095238095238,0.4653846153846154,0.5571428571428572,1.2195121951219512,0.8668778997501816,1.19739837398374,1.010546951578122,0.2058823529411765,14.728,1,Whale,371.29768285387706,3.130434782608696,0.35772357723577236,1,0.4878048780487805,0.5,38.0,1,Veteran,0.1331221002498184,0.007692307692307693,Today/Yesterday,1.75,0,0.45727428163119477,1.4457452927932926,2.4193548387096775,0,0,0,0,0,0,0,0,2,0,43.24149840595112
P1422,2025-10-08,82,Casual,18.7,0.5,12.1,0.0,3,45,5,1,0,9,0.3833,0,0,13.251190476190477,0.2253012048192771,0.07142857142857142,2.284263959390863,0.6514390575310556,0.0,0.0,0.0,0.0,0,Non-Spender,124.24533248940003,0.16666666666666666,0.25380710659898476,0,0.4568527918781726,0.3,17.4,0,Established,0.3485609424689444,0.03614457831325301,Recent,11.666666666666668,0,13.251190476190477,8.573299858094094,4.5,0,1,1,0,1,1,4,1,0,0,-0.3495534339390206
P1265,2025-12-26,3,Regular,48.8,7.6,26.3,24.85,5,75,19,19,1,24,0.421,0,0,37.650595238095235,12.2,1.0857142857142856,1.5060240963855422,0.4895416595569531,0.498995983935743,5.837248322147652,0.7,12.425,1,Dolphin,299.57322735539907,0.95,0.3815261044176707,1,0.48192771084337355,0.5,34.4,0,New,0.5104583404430469,1.25,Week,0.9090909090909092,1,1.4565027171410148,20.101212192538544,3.0,0,0,0,0,0,0,0,0,2,1,-5.548501594048883
P2148,2025-07-04,178,Hardcore,158.9,6.3,107.4,73.19,3,112,45,115,4,79,0.0,0,0,72.15416666666667,0.8877094972067039,0.9,0.7004377736085053,0.6514390575310556,0.45772357723577234,0.45403225806451614,0.15135135135135136,14.638,1,Whale,429.11157937977293,2.5,0.28142589118198874,1,0.49405878674171355,0.7466666666666667,77.26666666666668,1,Veteran,0.3485609424689444,0.01675977653631285,Recent,1.09375,1,0.972559194860044,0.5522001125946108,1.4,0,0,0,0,0,0,0,0,1,0,-28.26077369439072
P1208,2025-12-27,2,Casual,5.1,1.1,17.2,0.0,1,45,5,1,0,2,0.4372,0,0,13.685119047619049,1.7,0.15714285714285717,7.3770491803278695,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,124.24533248940003,0.16666666666666666,0.819672131147541,0,0.3278688524590164,0.3,13.2,0,New,0.1331221002498184,0.3333333333333333,Today/Yesterday,5.833333333333332,0,13.685119047619049,4.678490302289009,15.0,0,1,1,0,1,0,3,1,0,0,-0.3495534339390206
P10270,2025-10-29,61,Casual,1.0,3.6,12.1,0.0,1,45,3,23,0,0,0.4227,0,0,16.574404761904763,0.016129032258064516,0.5142857142857143,22.5,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,228.21740957339182,5.75,1.5,0,0.0,0.3,12.0,0,Established,0.1331221002498184,0.016129032258064516,Today/Yesterday,1.8918918918918919,0,16.574404761904763,0.1364894903092462,45.0,0,1,0,0,1,1,3,1,0,1,-0.3495534339390206
P8874,2025-09-02,118,Regular,25.6,6.3,64.4,45.0,0,75,3,58,3,12,0.0054,0,0,40.36666666666667,0.21512605042016808,0.9,2.819548872180451,1.0,1.6917293233082706,0.41977611940298504,0.16799999999999998,11.25,1,Dolphin,273.1915902512805,14.5,0.11278195488721804,1,0.45112781954887216,0.5,27.2,0,Veteran,0.0,0.0,Today/Yesterday,1.09375,0,0.8775362318840579,0.22263192680975405,5.769230769230769,0,0,0,0,0,0,0,0,2,1,14.601498405951116
P9192,2025-12-07,22,Casual,7.2,1.1,21.2,0.0,0,45,2,2,0,3,0.4708,0,0,14.780952380952382,0.3130434782608696,0.15714285714285717,5.487804878048781,1.0,0.0,0.0,0.0,0.0,0,Non-Spender,109.86122886681098,0.6666666666666666,0.24390243902439027,0,0.3658536585365854,0.3,13.8,0,Early,0.0,0.0,Today/Yesterday,5.833333333333332,0,14.780952380952382,3.2410186058475525,11.25,0,1,1,1,1,0,4,1,0,0,-0.3495534339390206
P5961,2025-08-20,131,Casual,16.7,1.6,14.8,0.0,10,45,2,16,0,8,0.6306,1,0,15.52797619047619,0.1265151515151515,0.2285714285714286,2.542372881355932,0.2396510364417758,0.0,0.0,0.0,0.0,0,Non-Spender,196.59128163621628,5.333333333333333,0.11299435028248588,0,0.4519774011299435,0.3,16.8,0,Veteran,0.7603489635582242,0.07575757575757576,2-Weeks,4.117647058823529,1,15.52797619047619,1.991436878208331,5.0,1,1,1,1,1,1,6,1,0,0,-0.3495534339390206
P9720,2025-05-09,234,Casual,29.9,1.7,15.8,0.0,1,45,3,8,0,14,0.3433,0,0,17.564880952380953,0.12723404255319148,0.24285714285714285,1.4563106796116505,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,179.1759469228055,2.0,0.0970873786407767,0,0.45307443365695793,0.3,20.4,0,Loyal,0.1331221002498184,0.00425531914893617,Today/Yesterday,3.888888888888889,0,17.564880952380953,1.8728636111459096,3.0,0,1,1,0,1,0,3,1,0,1,-0.3495534339390206
P8185,2025-12-08,21,Hardcore,121.5,15.0,95.7,46.07,1,112,25,201,3,60,0.0941,0,0,80.57738095238095,5.5227272727272725,2.142857142857143,0.9142857142857143,0.8668778997501816,0.3760816326530612,1.0015217391304347,0.75,11.5175,1,Dolphin,428.3182117711344,7.730769230769231,0.20408163265306123,1,0.4897959183673469,0.7466666666666667,65.86666666666667,1,Early,0.1331221002498184,0.045454545454545456,Today/Yesterday,0.4635761589403974,1,1.7118627778283608,1.6695293713500514,1.8360655737704918,0,0,0,0,0,0,0,0,1,1,-55.38077369439072
P4992,2025-12-11,18,Hardcore,167.0,9.0,60.7,173.95,0,112,31,194,11,83,0.0,0,0,68.25892857142857,8.789473684210526,1.2857142857142858,0.6666666666666666,1.0,1.0354166666666667,7.205029585798815,3.0799999999999996,14.495833333333332,1,Mega-Whale,436.9367730681737,6.0625,0.18452380952380953,1,0.49404761904761907,0.7466666666666667,79.66666666666666,1,Early,0.0,0.0,Today/Yesterday,0.7692307692307693,0,0.39016249540685094,6.840657733044648,1.3333333333333333,0,0,0,0,0,0,0,0,1,0,72.49922630560927
P5989,2025-07-09,173,Hardcore,132.2,10.4,102.7,207.36,0,112,57,201,13,66,0.0,0,0,75.15892857142858,0.7597701149425287,1.4857142857142858,0.8408408408408409,1.0,1.556756756756757,0.8036319344480123,0.5055555555555555,14.811428571428573,1,Mega-Whale,468.4355353973812,3.4655172413793105,0.42792792792792794,1,0.49549549549549554,0.7466666666666667,69.46666666666667,1,Veteran,0.0,0.0,Today/Yesterday,0.6666666666666666,0,0.36071668540712504,0.29980911224450557,1.671641791044776,0,0,0,0,0,0,0,0,1,0,105.9092263056093
P6533,2025-12-21,8,Hardcore,139.2,4.7,120.5,64.98,7,112,51,140,4,69,0.241,1,0,69.56369047619047,15.466666666666665,0.6714285714285715,0.7988587731811698,0.36787944117144233,0.4634807417974323,10.19865470852018,1.8666666666666667,12.996,1,Whale,445.0001804479798,2.6923076923076925,0.36376604850213984,1,0.49215406562054215,0.7466666666666667,71.26666666666667,1,Early,0.6321205588285577,0.7777777777777778,Week,1.4583333333333335,1,1.0543147995785158,11.809000565565162,1.6,0,0,0,0,0,0,0,0,1,0,-36.470773694390715
P7289,2025-12-28,1,Regular,32.3,5.0,34.2,33.92,1,75,9,26,2,16,0.2318,0,0,32.59107142857143,16.15,0.7142857142857143,2.2522522522522523,0.8668778997501816,1.0186186186186188,19.78666666666667,1.75,11.306666666666667,1,Dolphin,279.9210979499187,2.6,0.2702702702702703,1,0.48048048048048053,0.5,29.6,0,New,0.1331221002498184,0.5,Today/Yesterday,1.3725490196078431,0,0.9333067419407626,22.95431472081218,4.411764705882353,0,0,0,0,0,0,0,0,2,0,3.5214984059511174
P8103,2025-11-20,39,Regular,31.8,10.6,35.5,50.43,5,75,18,38,3,15,0.2054,0,0,42.79940476190476,0.795,1.5142857142857142,2.2865853658536586,0.4895416595569531,1.5375,0.8397002854424359,0.4565217391304348,12.6075,1,Whale,330.4000312648043,2.0,0.5487804878048781,1,0.4573170731707317,0.5,29.0,0,Established,0.5104583404430469,0.125,Week,0.6542056074766356,1,0.8321875318278196,0.8847552614320637,4.6875,0,0,0,0,0,0,0,0,2,1,20.031498405951115
P4536,2025-11-17,42,Casual,7.7,3.4,16.1,0.0,17,45,7,9,0,3,0.7957,1,0,17.88809523809524,0.17906976744186046,0.4857142857142857,5.172413793103448,0.08816268936235745,0.0,0.0,0.0,0.0,0,Non-Spender,219.10133173369408,1.125,0.8045977011494253,1,0.3448275862068966,0.3,13.8,0,Established,0.9118373106376425,0.3953488372093023,Month,2.0,1,17.88809523809524,1.189372876119864,11.25,1,1,0,0,1,0,3,1,0,1,-0.3495534339390206
P5835,2025-11-08,51,Casual,6.4,4.1,5.4,0.0,20,45,2,0,0,3,0.9031,1,0,16.746428571428574,0.12307692307692308,0.5857142857142856,6.081081081081081,0.05743261926761735,0.0,0.0,0.0,0.0,0,Non-Spender,54.93061443340549,0.0,0.27027027027027023,0,0.4054054054054054,0.3,13.8,0,Established,0.9425673807323827,0.38461538461538464,Month,1.666666666666667,1,16.746428571428574,1.7351562802587244,11.25,1,1,0,1,1,1,5,1,0,1,-0.3495534339390206
P8130,2025-08-19,132,Casual,5.0,0.5,24.7,0.0,28,45,15,0,0,2,0.6531,1,0,14.163690476190476,0.03759398496240601,0.07142857142857142,7.5,0.01831563888873418,0.0,0.0,0.0,0.0,0,Non-Spender,138.62943611198907,0.0,2.5,1,0.3333333333333333,0.3,13.2,0,Veteran,0.9816843611112658,0.21052631578947367,Month,11.666666666666668,1,14.163690476190476,1.0242903131401815,15.0,1,1,1,0,1,0,4,1,0,0,-0.3495534339390206
P2610,2025-06-02,210,Hardcore,141.3,8.9,108.6,125.82,1,112,76,136,8,70,0.0,0,0,74.8470238095238,0.6696682464454977,1.2714285714285716,0.7870695713281798,0.8668778997501816,0.8841883345045677,0.46947761194029847,0.25806451612903225,13.979999999999999,1,Mega-Whale,463.1893173840905,1.7662337662337662,0.5340829234012648,1,0.4919184820801124,0.7466666666666667,71.86666666666667,1,Loyal,0.1331221002498184,0.004739336492890996,Today/Yesterday,0.7777777777777778,1,0.590183124188013,0.29177937927189385,1.5774647887323943,0,0,0,0,0,0,0,0,1,0,24.369226305609274
P10025,2025-09-19,101,Casual,28.6,1.1,19.2,0.0,1,45,3,1,0,14,0.3313,0,0,17.039285714285715,0.2803921568627451,0.15714285714285717,1.5202702702702702,0.8668778997501816,0.0,0.0,0.0,0.0,0,Non-Spender,103.97207708399179,0.25,0.10135135135135134,0,0.47297297297297297,0.3,20.4,0,Veteran,0.1331221002498184,0.00980392156862745,Today/Yesterday,5.833333333333332,0,17.039285714285715,4.704831735288588,3.0,0,1,1,0,1,0,3,1,0,1,-0.3495534339390206
P6970,2025-06-19,193,Hardcore,160.7,4.8,102.9,83.08,11,112,25,120,5,80,0.2731,1,0,68.76309523809523,0.8283505154639175,0.6857142857142857,0.6926406926406927,0.20774818714360085,0.5137909709338281,0.6230554960359973,0.175,13.846666666666666,1,Whale,402.6943541809112,4.615384615384615,0.15460729746444032,1,0.49474335188620905,0.7466666666666667,77.86666666666667,1,Loyal,0.7922518128563991,0.05670103092783505,2-Weeks,1.4285714285714288,1,0.8178293915092202,0.7049234980348118,1.382716049382716,1,0,0,0,0,0,1,0,1,0,-18.37077369439072
P7030,2025-11-04,55,Regular,29.6,4.3,50.6,34.92,1,75,14,128,2,14,0.1822,0,0,34.42023809523809,0.5285714285714286,0.6142857142857142,2.4509803921568625,0.8668778997501816,1.1411764705882352,1.0038603696098563,0.22580645161290322,11.64,1,Dolphin,378.39313027319406,8.533333333333333,0.45751633986928103,1,0.45751633986928103,0.5,28.4,0,Established,0.1331221002498184,0.017857142857142856,Today/Yesterday,1.590909090909091,0,0.9582471630077419,1.0036409432545674,5.0,0,0,0,0,0,0,0,0,2,0,4.521498405951117
